385694: done 288 games, mean reward -17.260, eps 0.23, speed 100.59 f/s, time till now 3649.676 s
387576: done 289 games, mean reward -17.220, eps 0.23, speed 102.13 f/s, time till now 3668.104 s
Best mean reward updated -17.260 -> -17.220, model saved
389621: done 290 games, mean reward -17.190, eps 0.23, speed 100.65 f/s, time till now 3688.422 s
Best mean reward updated -17.220 -> -17.190, model saved
391076: done 291 games, mean reward -17.190, eps 0.23, speed 101.17 f/s, time till now 3702.803 s
393266: done 292 games, mean reward -17.140, eps 0.23, speed 101.16 f/s, time till now 3724.451 s
Best mean reward updated -17.190 -> -17.140, model saved
395512: done 293 games, mean reward -17.080, eps 0.22, speed 101.62 f/s, time till now 3746.554 s
Best mean reward updated -17.140 -> -17.080, model saved
397360: done 294 games, mean reward -17.070, eps 0.22, speed 100.31 f/s, time till now 3764.977 s
Best mean reward updated -17.080 -> -17.070, model saved
399512: done 295 games, mean reward -17.020, eps 0.22, speed 101.02 f/s, time till now 3786.280 s
Best mean reward updated -17.070 -> -17.020, model saved
401692: done 296 games, mean reward -16.970, eps 0.22, speed 101.38 f/s, time till now 3807.784 s
Best mean reward updated -17.020 -> -16.970, model saved
404229: done 297 games, mean reward -16.890, eps 0.22, speed 99.99 f/s, time till now 3833.158 s
Best mean reward updated -16.970 -> -16.890, model saved
405876: done 298 games, mean reward -16.900, eps 0.22, speed 98.94 f/s, time till now 3849.805 s
407493: done 299 games, mean reward -16.900, eps 0.22, speed 100.54 f/s, time till now 3865.888 s
410230: done 300 games, mean reward -16.810, eps 0.22, speed 101.41 f/s, time till now 3892.878 s
Best mean reward updated -16.890 -> -16.810, model saved
412219: done 301 games, mean reward -16.760, eps 0.21, speed 101.40 f/s, time till now 3912.495 s
Best mean reward updated -16.810 -> -16.760, model saved
414449: done 302 games, mean reward -16.750, eps 0.21, speed 100.77 f/s, time till now 3934.625 s
Best mean reward updated -16.760 -> -16.750, model saved
416403: done 303 games, mean reward -16.680, eps 0.21, speed 101.09 f/s, time till now 3953.955 s
Best mean reward updated -16.750 -> -16.680, model saved
418884: done 304 games, mean reward -16.570, eps 0.21, speed 100.97 f/s, time till now 3978.526 s
Best mean reward updated -16.680 -> -16.570, model saved
420652: done 305 games, mean reward -16.550, eps 0.21, speed 101.70 f/s, time till now 3995.911 s
Best mean reward updated -16.570 -> -16.550, model saved
422903: done 306 games, mean reward -16.490, eps 0.21, speed 100.83 f/s, time till now 4018.236 s
Best mean reward updated -16.550 -> -16.490, model saved
425043: done 307 games, mean reward -16.430, eps 0.21, speed 101.23 f/s, time till now 4039.376 s
Best mean reward updated -16.490 -> -16.430, model saved
427008: done 308 games, mean reward -16.460, eps 0.21, speed 101.07 f/s, time till now 4058.819 s
428836: done 309 games, mean reward -16.430, eps 0.21, speed 101.02 f/s, time till now 4076.915 s
431148: done 310 games, mean reward -16.400, eps 0.20, speed 100.26 f/s, time till now 4099.976 s
Best mean reward updated -16.430 -> -16.400, model saved
433475: done 311 games, mean reward -16.360, eps 0.20, speed 99.98 f/s, time till now 4123.251 s
Best mean reward updated -16.400 -> -16.360, model saved
435582: done 312 games, mean reward -16.350, eps 0.20, speed 99.38 f/s, time till now 4144.452 s
Best mean reward updated -16.360 -> -16.350, model saved
437526: done 313 games, mean reward -16.320, eps 0.20, speed 99.04 f/s, time till now 4164.082 s
Best mean reward updated -16.350 -> -16.320, model saved
439236: done 314 games, mean reward -16.320, eps 0.20, speed 99.02 f/s, time till now 4181.350 s
441255: done 315 games, mean reward -16.380, eps 0.20, speed 99.74 f/s, time till now 4201.592 s
443312: done 316 games, mean reward -16.310, eps 0.20, speed 101.04 f/s, time till now 4221.951 s
Best mean reward updated -16.320 -> -16.310, model saved
444915: done 317 games, mean reward -16.380, eps 0.20, speed 100.31 f/s, time till now 4237.932 s
447041: done 318 games, mean reward -16.330, eps 0.20, speed 98.64 f/s, time till now 4259.484 s
449482: done 319 games, mean reward -16.290, eps 0.20, speed 100.10 f/s, time till now 4283.869 s
Best mean reward updated -16.310 -> -16.290, model saved
451500: done 320 games, mean reward -16.270, eps 0.19, speed 101.24 f/s, time till now 4303.802 s
Best mean reward updated -16.290 -> -16.270, model saved
453460: done 321 games, mean reward -16.240, eps 0.19, speed 100.93 f/s, time till now 4323.221 s
Best mean reward updated -16.270 -> -16.240, model saved
455867: done 322 games, mean reward -16.160, eps 0.19, speed 100.20 f/s, time till now 4347.244 s
Best mean reward updated -16.240 -> -16.160, model saved
457320: done 323 games, mean reward -16.150, eps 0.19, speed 100.97 f/s, time till now 4361.635 s
Best mean reward updated -16.160 -> -16.150, model saved
459325: done 324 games, mean reward -16.110, eps 0.19, speed 100.81 f/s, time till now 4381.525 s
Best mean reward updated -16.150 -> -16.110, model saved
461437: done 325 games, mean reward -16.070, eps 0.19, speed 100.70 f/s, time till now 4402.498 s
Best mean reward updated -16.110 -> -16.070, model saved
462982: done 326 games, mean reward -16.080, eps 0.19, speed 100.32 f/s, time till now 4417.899 s
464833: done 327 games, mean reward -16.130, eps 0.19, speed 100.80 f/s, time till now 4436.262 s
466687: done 328 games, mean reward -16.110, eps 0.19, speed 101.16 f/s, time till now 4454.590 s
468355: done 329 games, mean reward -16.090, eps 0.19, speed 101.48 f/s, time till now 4471.027 s
470392: done 330 games, mean reward -16.060, eps 0.19, speed 101.54 f/s, time till now 4491.087 s
Best mean reward updated -16.070 -> -16.060, model saved
472406: done 331 games, mean reward -16.010, eps 0.18, speed 101.40 f/s, time till now 4510.948 s
Best mean reward updated -16.060 -> -16.010, model saved
474592: done 332 games, mean reward -15.970, eps 0.18, speed 102.16 f/s, time till now 4532.345 s
Best mean reward updated -16.010 -> -15.970, model saved
477217: done 333 games, mean reward -15.940, eps 0.18, speed 101.59 f/s, time till now 4558.184 s
Best mean reward updated -15.970 -> -15.940, model saved
479582: done 334 games, mean reward -15.880, eps 0.18, speed 101.03 f/s, time till now 4581.593 s
Best mean reward updated -15.940 -> -15.880, model saved
480926: done 335 games, mean reward -15.910, eps 0.18, speed 101.21 f/s, time till now 4594.873 s
482854: done 336 games, mean reward -15.890, eps 0.18, speed 102.40 f/s, time till now 4613.701 s
484882: done 337 games, mean reward -15.840, eps 0.18, speed 104.12 f/s, time till now 4633.179 s
Best mean reward updated -15.880 -> -15.840, model saved
486683: done 338 games, mean reward -15.850, eps 0.18, speed 102.79 f/s, time till now 4650.700 s
488108: done 339 games, mean reward -15.850, eps 0.18, speed 103.33 f/s, time till now 4664.490 s
489834: done 340 games, mean reward -15.860, eps 0.18, speed 104.43 f/s, time till now 4681.018 s
491873: done 341 games, mean reward -15.830, eps 0.18, speed 104.24 f/s, time till now 4700.578 s
Best mean reward updated -15.840 -> -15.830, model saved
493988: done 342 games, mean reward -15.770, eps 0.18, speed 103.89 f/s, time till now 4720.936 s
Best mean reward updated -15.830 -> -15.770, model saved
496061: done 343 games, mean reward -15.740, eps 0.18, speed 102.85 f/s, time till now 4741.091 s
Best mean reward updated -15.770 -> -15.740, model saved
498499: done 344 games, mean reward -15.680, eps 0.17, speed 104.66 f/s, time till now 4764.386 s
Best mean reward updated -15.740 -> -15.680, model saved
500966: done 345 games, mean reward -15.620, eps 0.17, speed 104.87 f/s, time till now 4787.909 s
Best mean reward updated -15.680 -> -15.620, model saved
502594: done 346 games, mean reward -15.630, eps 0.17, speed 104.76 f/s, time till now 4803.450 s
504984: done 347 games, mean reward -15.570, eps 0.17, speed 104.14 f/s, time till now 4826.399 s
Best mean reward updated -15.620 -> -15.570, model saved
507118: done 348 games, mean reward -15.530, eps 0.17, speed 104.39 f/s, time till now 4846.842 s
Best mean reward updated -15.570 -> -15.530, model saved
509400: done 349 games, mean reward -15.450, eps 0.17, speed 103.96 f/s, time till now 4868.794 s
Best mean reward updated -15.530 -> -15.450, model saved
511821: done 350 games, mean reward -15.410, eps 0.17, speed 104.51 f/s, time till now 4891.958 s
Best mean reward updated -15.450 -> -15.410, model saved
514784: done 351 games, mean reward -15.330, eps 0.17, speed 104.90 f/s, time till now 4920.203 s
Best mean reward updated -15.410 -> -15.330, model saved
517091: done 352 games, mean reward -15.270, eps 0.17, speed 104.73 f/s, time till now 4942.230 s
Best mean reward updated -15.330 -> -15.270, model saved
519756: done 353 games, mean reward -15.170, eps 0.17, speed 105.20 f/s, time till now 4967.562 s
Best mean reward updated -15.270 -> -15.170, model saved
522057: done 354 games, mean reward -15.140, eps 0.17, speed 104.67 f/s, time till now 4989.545 s
Best mean reward updated -15.170 -> -15.140, model saved
524242: done 355 games, mean reward -15.110, eps 0.17, speed 104.36 f/s, time till now 5010.483 s
Best mean reward updated -15.140 -> -15.110, model saved
526742: done 356 games, mean reward -15.030, eps 0.16, speed 104.93 f/s, time till now 5034.308 s
Best mean reward updated -15.110 -> -15.030, model saved
529161: done 357 games, mean reward -15.020, eps 0.16, speed 104.57 f/s, time till now 5057.441 s
Best mean reward updated -15.030 -> -15.020, model saved
531876: done 358 games, mean reward -14.930, eps 0.16, speed 104.50 f/s, time till now 5083.422 s
Best mean reward updated -15.020 -> -14.930, model saved
534224: done 359 games, mean reward -14.850, eps 0.16, speed 104.67 f/s, time till now 5105.855 s
Best mean reward updated -14.930 -> -14.850, model saved
536615: done 360 games, mean reward -14.770, eps 0.16, speed 104.59 f/s, time till now 5128.715 s
Best mean reward updated -14.850 -> -14.770, model saved
539089: done 361 games, mean reward -14.730, eps 0.16, speed 104.20 f/s, time till now 5152.457 s
Best mean reward updated -14.770 -> -14.730, model saved
541549: done 362 games, mean reward -14.700, eps 0.16, speed 103.70 f/s, time till now 5176.180 s
Best mean reward updated -14.730 -> -14.700, model saved
544169: done 363 games, mean reward -14.570, eps 0.16, speed 104.20 f/s, time till now 5201.325 s
Best mean reward updated -14.700 -> -14.570, model saved
546238: done 364 games, mean reward -14.520, eps 0.16, speed 104.83 f/s, time till now 5221.062 s
Best mean reward updated -14.570 -> -14.520, model saved
548960: done 365 games, mean reward -14.490, eps 0.16, speed 103.70 f/s, time till now 5247.310 s
Best mean reward updated -14.520 -> -14.490, model saved
551920: done 366 games, mean reward -14.450, eps 0.16, speed 104.63 f/s, time till now 5275.600 s
Best mean reward updated -14.490 -> -14.450, model saved
554169: done 367 games, mean reward -14.390, eps 0.16, speed 104.60 f/s, time till now 5297.101 s
Best mean reward updated -14.450 -> -14.390, model saved
556540: done 368 games, mean reward -14.280, eps 0.16, speed 104.19 f/s, time till now 5319.857 s
Best mean reward updated -14.390 -> -14.280, model saved
559136: done 369 games, mean reward -14.190, eps 0.15, speed 104.44 f/s, time till now 5344.713 s
Best mean reward updated -14.280 -> -14.190, model saved
562586: done 370 games, mean reward -14.050, eps 0.15, speed 104.12 f/s, time till now 5377.849 s
Best mean reward updated -14.190 -> -14.050, model saved
565320: done 371 games, mean reward -13.960, eps 0.15, speed 103.90 f/s, time till now 5404.163 s
Best mean reward updated -14.050 -> -13.960, model saved
567315: done 372 games, mean reward -13.920, eps 0.15, speed 103.40 f/s, time till now 5423.457 s
Best mean reward updated -13.960 -> -13.920, model saved
569253: done 373 games, mean reward -13.920, eps 0.15, speed 103.13 f/s, time till now 5442.250 s
571668: done 374 games, mean reward -13.900, eps 0.15, speed 101.36 f/s, time till now 5466.076 s
Best mean reward updated -13.920 -> -13.900, model saved
574156: done 375 games, mean reward -13.870, eps 0.15, speed 103.47 f/s, time till now 5490.122 s
Best mean reward updated -13.900 -> -13.870, model saved
577111: done 376 games, mean reward -13.650, eps 0.15, speed 104.43 f/s, time till now 5518.418 s
Best mean reward updated -13.870 -> -13.650, model saved
580345: done 377 games, mean reward -13.500, eps 0.15, speed 104.09 f/s, time till now 5549.488 s
Best mean reward updated -13.650 -> -13.500, model saved
582612: done 378 games, mean reward -13.450, eps 0.15, speed 103.77 f/s, time till now 5571.334 s
Best mean reward updated -13.500 -> -13.450, model saved
585571: done 379 games, mean reward -13.380, eps 0.15, speed 104.57 f/s, time till now 5599.631 s
Best mean reward updated -13.450 -> -13.380, model saved
587908: done 380 games, mean reward -13.320, eps 0.15, speed 104.40 f/s, time till now 5622.015 s
Best mean reward updated -13.380 -> -13.320, model saved
589990: done 381 games, mean reward -13.270, eps 0.15, speed 103.97 f/s, time till now 5642.041 s
Best mean reward updated -13.320 -> -13.270, model saved
593052: done 382 games, mean reward -13.140, eps 0.15, speed 104.13 f/s, time till now 5671.448 s
Best mean reward updated -13.270 -> -13.140, model saved
595712: done 383 games, mean reward -13.060, eps 0.15, speed 104.02 f/s, time till now 5697.020 s
Best mean reward updated -13.140 -> -13.060, model saved
599229: done 384 games, mean reward -12.850, eps 0.14, speed 103.61 f/s, time till now 5730.965 s
Best mean reward updated -13.060 -> -12.850, model saved
602205: done 385 games, mean reward -12.740, eps 0.14, speed 104.16 f/s, time till now 5759.535 s
Best mean reward updated -12.850 -> -12.740, model saved
604995: done 386 games, mean reward -12.620, eps 0.14, speed 103.60 f/s, time till now 5786.465 s
Best mean reward updated -12.740 -> -12.620, model saved
608418: done 387 games, mean reward -12.450, eps 0.14, speed 104.33 f/s, time till now 5819.275 s
Best mean reward updated -12.620 -> -12.450, model saved
610504: done 388 games, mean reward -12.390, eps 0.14, speed 103.75 f/s, time till now 5839.381 s
Best mean reward updated -12.450 -> -12.390, model saved
613338: done 389 games, mean reward -12.350, eps 0.14, speed 104.40 f/s, time till now 5866.526 s
Best mean reward updated -12.390 -> -12.350, model saved
615551: done 390 games, mean reward -12.330, eps 0.14, speed 104.06 f/s, time till now 5887.792 s
Best mean reward updated -12.350 -> -12.330, model saved
619196: done 391 games, mean reward -12.170, eps 0.14, speed 104.39 f/s, time till now 5922.709 s
Best mean reward updated -12.330 -> -12.170, model saved
622024: done 392 games, mean reward -12.110, eps 0.14, speed 103.41 f/s, time till now 5950.058 s
Best mean reward updated -12.170 -> -12.110, model saved
625377: done 393 games, mean reward -12.030, eps 0.14, speed 104.17 f/s, time till now 5982.247 s
Best mean reward updated -12.110 -> -12.030, model saved
627340: done 394 games, mean reward -12.010, eps 0.14, speed 103.98 f/s, time till now 6001.125 s
Best mean reward updated -12.030 -> -12.010, model saved
629879: done 395 games, mean reward -11.980, eps 0.14, speed 104.33 f/s, time till now 6025.461 s
Best mean reward updated -12.010 -> -11.980, model saved
633337: done 396 games, mean reward -11.860, eps 0.14, speed 104.17 f/s, time till now 6058.655 s
Best mean reward updated -11.980 -> -11.860, model saved
636287: done 397 games, mean reward -11.820, eps 0.14, speed 103.63 f/s, time till now 6087.121 s
Best mean reward updated -11.860 -> -11.820, model saved
638803: done 398 games, mean reward -11.720, eps 0.14, speed 103.97 f/s, time till now 6111.321 s
Best mean reward updated -11.820 -> -11.720, model saved
641981: done 399 games, mean reward -11.560, eps 0.14, speed 103.71 f/s, time till now 6141.965 s
Best mean reward updated -11.720 -> -11.560, model saved
644714: done 400 games, mean reward -11.510, eps 0.14, speed 104.48 f/s, time till now 6168.123 s
Best mean reward updated -11.560 -> -11.510, model saved
647548: done 401 games, mean reward -11.420, eps 0.14, speed 104.34 f/s, time till now 6195.285 s
Best mean reward updated -11.510 -> -11.420, model saved
649963: done 402 games, mean reward -11.400, eps 0.13, speed 104.21 f/s, time till now 6218.459 s
Best mean reward updated -11.420 -> -11.400, model saved
652708: done 403 games, mean reward -11.310, eps 0.13, speed 104.10 f/s, time till now 6244.829 s
Best mean reward updated -11.400 -> -11.310, model saved
655380: done 404 games, mean reward -11.270, eps 0.13, speed 103.95 f/s, time till now 6270.533 s
Best mean reward updated -11.310 -> -11.270, model saved
658284: done 405 games, mean reward -11.190, eps 0.13, speed 104.07 f/s, time till now 6298.439 s
Best mean reward updated -11.270 -> -11.190, model saved
660389: done 406 games, mean reward -11.170, eps 0.13, speed 104.22 f/s, time till now 6318.637 s
Best mean reward updated -11.190 -> -11.170, model saved
663398: done 407 games, mean reward -11.050, eps 0.13, speed 103.82 f/s, time till now 6347.619 s
Best mean reward updated -11.170 -> -11.050, model saved
666466: done 408 games, mean reward -10.860, eps 0.13, speed 103.74 f/s, time till now 6377.194 s
Best mean reward updated -11.050 -> -10.860, model saved
669065: done 409 games, mean reward -10.640, eps 0.13, speed 104.13 f/s, time till now 6402.152 s
Best mean reward updated -10.860 -> -10.640, model saved
672524: done 410 games, mean reward -10.520, eps 0.13, speed 103.77 f/s, time till now 6435.485 s
Best mean reward updated -10.640 -> -10.520, model saved
675232: done 411 games, mean reward -10.410, eps 0.13, speed 103.84 f/s, time till now 6461.564 s
Best mean reward updated -10.520 -> -10.410, model saved
678597: done 412 games, mean reward -10.260, eps 0.13, speed 104.14 f/s, time till now 6493.877 s
Best mean reward updated -10.410 -> -10.260, model saved
681985: done 413 games, mean reward -10.090, eps 0.13, speed 104.01 f/s, time till now 6526.450 s
Best mean reward updated -10.260 -> -10.090, model saved
684761: done 414 games, mean reward -9.900, eps 0.13, speed 103.62 f/s, time till now 6553.241 s
Best mean reward updated -10.090 -> -9.900, model saved
687350: done 415 games, mean reward -9.830, eps 0.13, speed 104.03 f/s, time till now 6578.129 s
Best mean reward updated -9.900 -> -9.830, model saved
690458: done 416 games, mean reward -9.680, eps 0.13, speed 104.01 f/s, time till now 6608.012 s
Best mean reward updated -9.830 -> -9.680, model saved
693186: done 417 games, mean reward -9.450, eps 0.13, speed 104.13 f/s, time till now 6634.210 s
Best mean reward updated -9.680 -> -9.450, model saved
696064: done 418 games, mean reward -9.280, eps 0.13, speed 104.00 f/s, time till now 6661.883 s
Best mean reward updated -9.450 -> -9.280, model saved
699335: done 419 games, mean reward -9.110, eps 0.13, speed 103.55 f/s, time till now 6693.472 s
Best mean reward updated -9.280 -> -9.110, model saved
702490: done 420 games, mean reward -8.920, eps 0.13, speed 104.08 f/s, time till now 6723.786 s
Best mean reward updated -9.110 -> -8.920, model saved
705397: done 421 games, mean reward -8.720, eps 0.13, speed 103.60 f/s, time till now 6751.846 s
Best mean reward updated -8.920 -> -8.720, model saved
708278: done 422 games, mean reward -8.490, eps 0.13, speed 103.56 f/s, time till now 6779.666 s
Best mean reward updated -8.720 -> -8.490, model saved
711681: done 423 games, mean reward -8.280, eps 0.13, speed 103.89 f/s, time till now 6812.422 s
Best mean reward updated -8.490 -> -8.280, model saved
714620: done 424 games, mean reward -8.090, eps 0.13, speed 104.04 f/s, time till now 6840.670 s
Best mean reward updated -8.280 -> -8.090, model saved
717605: done 425 games, mean reward -7.880, eps 0.12, speed 104.12 f/s, time till now 6869.338 s
Best mean reward updated -8.090 -> -7.880, model saved
720700: done 426 games, mean reward -7.650, eps 0.12, speed 104.26 f/s, time till now 6899.024 s
Best mean reward updated -7.880 -> -7.650, model saved
723775: done 427 games, mean reward -7.450, eps 0.12, speed 103.73 f/s, time till now 6928.668 s
Best mean reward updated -7.650 -> -7.450, model saved
727042: done 428 games, mean reward -7.320, eps 0.12, speed 103.82 f/s, time till now 6960.135 s
Best mean reward updated -7.450 -> -7.320, model saved
729699: done 429 games, mean reward -7.070, eps 0.12, speed 103.57 f/s, time till now 6985.790 s
Best mean reward updated -7.320 -> -7.070, model saved
732450: done 430 games, mean reward -7.000, eps 0.12, speed 104.23 f/s, time till now 7012.184 s
Best mean reward updated -7.070 -> -7.000, model saved
735429: done 431 games, mean reward -6.780, eps 0.12, speed 103.84 f/s, time till now 7040.872 s
Best mean reward updated -7.000 -> -6.780, model saved
738359: done 432 games, mean reward -6.620, eps 0.12, speed 103.30 f/s, time till now 7069.237 s
Best mean reward updated -6.780 -> -6.620, model saved
741705: done 433 games, mean reward -6.510, eps 0.12, speed 103.09 f/s, time till now 7101.694 s
Best mean reward updated -6.620 -> -6.510, model saved
744211: done 434 games, mean reward -6.310, eps 0.12, speed 104.09 f/s, time till now 7125.770 s
Best mean reward updated -6.510 -> -6.310, model saved
746779: done 435 games, mean reward -6.070, eps 0.12, speed 104.14 f/s, time till now 7150.429 s
Best mean reward updated -6.310 -> -6.070, model saved
749020: done 436 games, mean reward -5.750, eps 0.12, speed 103.94 f/s, time till now 7171.989 s
Best mean reward updated -6.070 -> -5.750, model saved
751563: done 437 games, mean reward -5.510, eps 0.12, speed 104.15 f/s, time till now 7196.407 s
Best mean reward updated -5.750 -> -5.510, model saved
754891: done 438 games, mean reward -5.270, eps 0.12, speed 104.17 f/s, time till now 7228.356 s
Best mean reward updated -5.510 -> -5.270, model saved
757575: done 439 games, mean reward -4.990, eps 0.12, speed 103.69 f/s, time till now 7254.240 s
Best mean reward updated -5.270 -> -4.990, model saved
759976: done 440 games, mean reward -4.690, eps 0.12, speed 103.59 f/s, time till now 7277.418 s
Best mean reward updated -4.990 -> -4.690, model saved
762527: done 441 games, mean reward -4.410, eps 0.12, speed 104.17 f/s, time till now 7301.906 s
Best mean reward updated -4.690 -> -4.410, model saved
765157: done 442 games, mean reward -4.180, eps 0.12, speed 104.00 f/s, time till now 7327.196 s
Best mean reward updated -4.410 -> -4.180, model saved
768431: done 443 games, mean reward -3.970, eps 0.12, speed 103.38 f/s, time till now 7358.866 s
Best mean reward updated -4.180 -> -3.970, model saved
771441: done 444 games, mean reward -3.790, eps 0.12, speed 104.07 f/s, time till now 7387.790 s
Best mean reward updated -3.970 -> -3.790, model saved
774191: done 445 games, mean reward -3.630, eps 0.12, speed 102.99 f/s, time till now 7414.492 s
Best mean reward updated -3.790 -> -3.630, model saved
776853: done 446 games, mean reward -3.340, eps 0.12, speed 104.08 f/s, time till now 7440.069 s
Best mean reward updated -3.630 -> -3.340, model saved
779233: done 447 games, mean reward -3.110, eps 0.12, speed 103.69 f/s, time till now 7463.023 s
Best mean reward updated -3.340 -> -3.110, model saved
781804: done 448 games, mean reward -2.880, eps 0.12, speed 104.16 f/s, time till now 7487.706 s
Best mean reward updated -3.110 -> -2.880, model saved
784699: done 449 games, mean reward -2.710, eps 0.12, speed 103.90 f/s, time till now 7515.570 s
Best mean reward updated -2.880 -> -2.710, model saved
787920: done 450 games, mean reward -2.580, eps 0.12, speed 104.41 f/s, time till now 7546.420 s
Best mean reward updated -2.710 -> -2.580, model saved
790630: done 451 games, mean reward -2.390, eps 0.12, speed 104.08 f/s, time till now 7572.459 s
Best mean reward updated -2.580 -> -2.390, model saved
793606: done 452 games, mean reward -2.210, eps 0.12, speed 103.77 f/s, time till now 7601.137 s
Best mean reward updated -2.390 -> -2.210, model saved
796168: done 453 games, mean reward -2.030, eps 0.12, speed 104.27 f/s, time till now 7625.709 s
Best mean reward updated -2.210 -> -2.030, model saved
799299: done 454 games, mean reward -1.900, eps 0.12, speed 103.99 f/s, time till now 7655.818 s
Best mean reward updated -2.030 -> -1.900, model saved
801654: done 455 games, mean reward -1.640, eps 0.12, speed 103.59 f/s, time till now 7678.552 s
Best mean reward updated -1.900 -> -1.640, model saved
804335: done 456 games, mean reward -1.450, eps 0.12, speed 104.12 f/s, time till now 7704.301 s
Best mean reward updated -1.640 -> -1.450, model saved
806943: done 457 games, mean reward -1.260, eps 0.12, speed 104.47 f/s, time till now 7729.266 s
Best mean reward updated -1.450 -> -1.260, model saved
809412: done 458 games, mean reward -1.250, eps 0.12, speed 104.07 f/s, time till now 7752.991 s
Best mean reward updated -1.260 -> -1.250, model saved
812323: done 459 games, mean reward -1.070, eps 0.12, speed 103.95 f/s, time till now 7780.996 s
Best mean reward updated -1.250 -> -1.070, model saved
815521: done 460 games, mean reward -0.890, eps 0.12, speed 104.21 f/s, time till now 7811.685 s
Best mean reward updated -1.070 -> -0.890, model saved
818740: done 461 games, mean reward -0.700, eps 0.12, speed 102.34 f/s, time till now 7843.137 s
Best mean reward updated -0.890 -> -0.700, model saved
821005: done 462 games, mean reward -0.460, eps 0.11, speed 102.72 f/s, time till now 7865.188 s
Best mean reward updated -0.700 -> -0.460, model saved
823549: done 463 games, mean reward -0.460, eps 0.11, speed 103.58 f/s, time till now 7889.749 s
826855: done 464 games, mean reward -0.360, eps 0.11, speed 103.23 f/s, time till now 7921.776 s
Best mean reward updated -0.460 -> -0.360, model saved
829394: done 465 games, mean reward -0.180, eps 0.11, speed 103.84 f/s, time till now 7946.227 s
Best mean reward updated -0.360 -> -0.180, model saved
832569: done 466 games, mean reward -0.070, eps 0.11, speed 104.22 f/s, time till now 7976.691 s
Best mean reward updated -0.180 -> -0.070, model saved
834884: done 467 games, mean reward 0.160, eps 0.11, speed 103.69 f/s, time till now 7999.016 s
Best mean reward updated -0.070 -> 0.160, model saved
837553: done 468 games, mean reward 0.340, eps 0.11, speed 103.97 f/s, time till now 8024.687 s
Best mean reward updated 0.160 -> 0.340, model saved
840133: done 469 games, mean reward 0.370, eps 0.11, speed 104.23 f/s, time till now 8049.439 s
Best mean reward updated 0.340 -> 0.370, model saved
842793: done 470 games, mean reward 0.490, eps 0.11, speed 103.68 f/s, time till now 8075.096 s
Best mean reward updated 0.370 -> 0.490, model saved
845371: done 471 games, mean reward 0.630, eps 0.11, speed 104.56 f/s, time till now 8099.752 s
Best mean reward updated 0.490 -> 0.630, model saved
848277: done 472 games, mean reward 0.730, eps 0.11, speed 104.02 f/s, time till now 8127.689 s
Best mean reward updated 0.630 -> 0.730, model saved
851143: done 473 games, mean reward 0.810, eps 0.11, speed 103.75 f/s, time till now 8155.312 s
Best mean reward updated 0.730 -> 0.810, model saved
854216: done 474 games, mean reward 0.950, eps 0.11, speed 103.87 f/s, time till now 8184.897 s
Best mean reward updated 0.810 -> 0.950, model saved
857175: done 475 games, mean reward 1.110, eps 0.11, speed 104.28 f/s, time till now 8213.272 s
Best mean reward updated 0.950 -> 1.110, model saved
859908: done 476 games, mean reward 1.110, eps 0.11, speed 103.72 f/s, time till now 8239.621 s
862025: done 477 games, mean reward 1.270, eps 0.11, speed 104.24 f/s, time till now 8259.929 s
Best mean reward updated 1.110 -> 1.270, model saved
865085: done 478 games, mean reward 1.410, eps 0.11, speed 103.83 f/s, time till now 8289.400 s
Best mean reward updated 1.270 -> 1.410, model saved
868016: done 479 games, mean reward 1.540, eps 0.11, speed 103.29 f/s, time till now 8317.777 s
Best mean reward updated 1.410 -> 1.540, model saved
870946: done 480 games, mean reward 1.670, eps 0.11, speed 103.93 f/s, time till now 8345.970 s
Best mean reward updated 1.540 -> 1.670, model saved
873614: done 481 games, mean reward 1.850, eps 0.11, speed 103.74 f/s, time till now 8371.688 s
Best mean reward updated 1.670 -> 1.850, model saved
875937: done 482 games, mean reward 2.040, eps 0.11, speed 104.11 f/s, time till now 8394.000 s
Best mean reward updated 1.850 -> 2.040, model saved
878164: done 483 games, mean reward 2.230, eps 0.11, speed 103.12 f/s, time till now 8415.596 s
Best mean reward updated 2.040 -> 2.230, model saved
880444: done 484 games, mean reward 2.330, eps 0.11, speed 104.02 f/s, time till now 8437.514 s
Best mean reward updated 2.230 -> 2.330, model saved
882492: done 485 games, mean reward 2.540, eps 0.11, speed 104.09 f/s, time till now 8457.190 s
Best mean reward updated 2.330 -> 2.540, model saved
884511: done 486 games, mean reward 2.750, eps 0.11, speed 103.39 f/s, time till now 8476.717 s
Best mean reward updated 2.540 -> 2.750, model saved
887016: done 487 games, mean reward 2.830, eps 0.11, speed 104.31 f/s, time till now 8500.732 s
Best mean reward updated 2.750 -> 2.830, model saved
889364: done 488 games, mean reward 3.080, eps 0.11, speed 104.17 f/s, time till now 8523.273 s
Best mean reward updated 2.830 -> 3.080, model saved
891795: done 489 games, mean reward 3.290, eps 0.11, speed 103.89 f/s, time till now 8546.673 s
Best mean reward updated 3.080 -> 3.290, model saved
894012: done 490 games, mean reward 3.540, eps 0.11, speed 104.10 f/s, time till now 8567.969 s
Best mean reward updated 3.290 -> 3.540, model saved
896109: done 491 games, mean reward 3.710, eps 0.11, speed 103.31 f/s, time till now 8588.267 s
Best mean reward updated 3.540 -> 3.710, model saved
898713: done 492 games, mean reward 3.880, eps 0.11, speed 103.40 f/s, time till now 8613.450 s
